strategy,rep,max_lc_unfusions,max_p_unfusions,qubits,depth,pt,pcnot,initial_gate_count,initial_2Q_count,initial_T_count,final_gate_count,final_2Q_count,final_T_count,optimisation_time,2Q_reduction,gate_reduction
cFlow,5,2.0,2.0,10,200,0.1,0.3,200,62,22,121,54,18,4.983009041054174,12.903225806451612,39.5
cFlow,5,2.0,2.0,10,300,0.1,0.3,300,103,34,216,102,28,6.500615542056039,0.970873786407767,28.0
cFlow,5,2.0,2.0,10,400,0.1,0.3,400,123,38,245,112,30,9.85870583401993,8.94308943089431,38.75
cFlow,5,2.0,2.0,10,500,0.1,0.3,500,151,50,300,146,34,13.462109833955765,3.3112582781456954,40.0
cFlow,5,2.0,2.0,10,600,0.1,0.3,600,176,48,330,156,42,15.081730457954109,11.363636363636363,45.0
cFlow,5,2.0,2.0,10,700,0.1,0.3,700,181,59,365,167,45,23.21740954206325,7.734806629834254,47.857142857142854
cFlow,5,2.0,2.0,10,800,0.1,0.3,800,216,79,396,191,51,27.997806458035484,11.574074074074074,50.5
cFlow,5,2.0,2.0,10,900,0.1,0.3,900,254,74,459,222,48,27.50549558410421,12.598425196850394,49.0
cFlow,5,2.0,2.0,10,1000,0.1,0.3,1000,316,98,576,277,66,40.41476658289321,12.341772151898734,42.4
cFlow,5,2.0,2.0,10,1100,0.1,0.3,1100,353,107,624,292,71,44.60771887516603,17.28045325779037,43.27272727272727
cFlow,5,2.0,2.0,10,1200,0.1,0.3,1200,381,129,676,315,75,36.09710866701789,17.322834645669293,43.666666666666664
cFlow,5,2.0,2.0,10,1300,0.1,0.3,1300,392,128,706,329,88,37.66223849984817,16.071428571428573,45.69230769230769
cFlow,5,2.0,2.0,10,1400,0.1,0.3,1400,429,128,781,362,86,45.13500849995762,15.617715617715618,44.214285714285715
cFlow,5,2.0,2.0,10,1500,0.1,0.3,1500,452,154,837,377,116,49.55162166710943,16.5929203539823,44.2
cFlow,5,2.0,2.0,10,1600,0.1,0.3,1600,476,163,842,394,115,49.09282545791939,17.22689075630252,47.375
cFlow,5,2.0,2.0,10,1700,0.1,0.3,1700,536,145,931,440,93,61.05408416711725,17.91044776119403,45.23529411764706
